,Fitness,Location,Maxima
0000000000,0.472949557094,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
0000000001,0.518209679329,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0
0000000010,0.575820437022,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0
0000000011,0.606894990758,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",1
0000000100,0.390135470878,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0
0000000101,0.558766309852,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0
0000000110,0.515580054014,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0
0000000111,0.48594481148,"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",0
0000001000,0.458802341977,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
0000001001,0.400459473642,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0
0000001010,0.544042543096,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0
0000001011,0.407952267907,"(0, 0, 0, 0, 0, 0, 1, 0, 1, 1)",0
0000001100,0.583856072618,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0
0000001101,0.452026940755,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",0
0000001110,0.63406151403,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",0
0000001111,0.65087765825,"(0, 0, 0, 0, 0, 0, 1, 1, 1, 1)",0
0000010000,0.680985125259,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",1
0000010001,0.54380372256,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 1)",0
0000010010,0.650386363681,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0
0000010011,0.440594771349,"(0, 0, 0, 0, 0, 1, 0, 0, 1, 1)",0
0000010100,0.43915577444,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0
0000010101,0.474127069662,"(0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0
0000010110,0.560481272352,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 0)",0
0000010111,0.715045051599,"(0, 0, 0, 0, 0, 1, 0, 1, 1, 1)",1
0000011000,0.598735260635,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0
0000011001,0.694981634971,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 1)",1
0000011010,0.529570755112,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 0)",0
0000011011,0.470464520345,"(0, 0, 0, 0, 0, 1, 1, 0, 1, 1)",0
0000011100,0.580968043556,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 0)",0
0000011101,0.590672312272,"(0, 0, 0, 0, 0, 1, 1, 1, 0, 1)",0
0000011110,0.52593578869,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 0)",0
0000011111,0.662733951169,"(0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",0
0000100000,0.538645544084,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
0000100001,0.402565956429,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",0
